Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
inf_crit_hed_2,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Admission, Discharge and Referral Criteria</div>",,,,,,,,,,,,,
inf_crit_ins_1,hfa_admission_discharge_and_referral_criteria,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge. Either type a summary or take a photo of official guidelines if available.

<b>Prompt:</b> ""Now I'm going to ask you about admissions, discharge, and referral criteria"".
</i></p>",,,,,,,,,,,,,
inf_crit_hed_3,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_crit_rp_num,hfa_admission_discharge_and_referral_criteria,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
inf_crit_rp_hed_1,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[inf_crit_rp_num] >= 1,,,,,,
inf_crit_rp_nam_1,hfa_admission_discharge_and_referral_criteria,,text,Respondent Name (First and Last):,,,,,,y,[inf_crit_rp_num] >= 1,y,,,,,
inf_crit_rp_pos_1,hfa_admission_discharge_and_referral_criteria,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_crit_rp_num] >= 1,y,,,,,
inf_crit_rp_othpos_1,hfa_admission_discharge_and_referral_criteria,,text,"If other position, please specify: ",,,,,,,[inf_crit_rp_pos_1] = '99',,,,,,
inf_crit_rp_ph_1,hfa_admission_discharge_and_referral_criteria,,text,Respondent Phone Number:,,,,,,y,[inf_crit_rp_num] >= 1,,,,,,
inf_crit_rp_hed_2,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[inf_crit_rp_num] >= 2,,,,,,
inf_crit_rp_nam_2,hfa_admission_discharge_and_referral_criteria,,text,Respondent Name (First and Last):,,,,,,y,[inf_crit_rp_num] >= 2,,,,,,
inf_crit_rp_pos_2,hfa_admission_discharge_and_referral_criteria,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_crit_rp_num] >= 2,,,,,,
inf_crit_rp_othpos_2,hfa_admission_discharge_and_referral_criteria,,text,"If other position, please specify: ",,,,,,,[inf_crit_rp_pos_2] = '99',,,,,,
inf_crit_rp_ph_2,hfa_admission_discharge_and_referral_criteria,,text,Respondent Phone Number:,,,,,,y,[inf_crit_rp_num] >= 2,,,,,,
inf_crit_rp_hed_3,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[inf_crit_rp_num] >= 3,,,,,,
inf_crit_rp_nam_3,hfa_admission_discharge_and_referral_criteria,,text,Respondent Name (First and Last):,,,,,,y,[inf_crit_rp_num] >= 3,,,,,,
inf_crit_rp_pos_3,hfa_admission_discharge_and_referral_criteria,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_crit_rp_num] >= 3,,,,,,
inf_crit_rp_othpos_3,hfa_admission_discharge_and_referral_criteria,,text,"If other position, please specify: ",,,,,,,[inf_crit_rp_pos_3] = '99',,,,,,
inf_crit_rp_ph_3,hfa_admission_discharge_and_referral_criteria,,text,Respondent Phone Number:,,,,,,y,[inf_crit_rp_num] >= 3,,,,,,
inf_crit_rp_hed_4,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[inf_crit_rp_num] >= 4,,,,,,
inf_crit_rp_nam_4,hfa_admission_discharge_and_referral_criteria,,text,Respondent Name (First and Last):,,,,,,y,[inf_crit_rp_num] >= 4,,,,,,
inf_crit_rp_pos_4,hfa_admission_discharge_and_referral_criteria,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_crit_rp_num] >= 4,,,,,,
inf_crit_rp_othpos_4,hfa_admission_discharge_and_referral_criteria,,text,"If other position, please specify: ",,,,,,,[inf_crit_rp_pos_4] = '99',,,,,,
inf_crit_rp_ph_4,hfa_admission_discharge_and_referral_criteria,,text,Respondent Phone Number:,,,,,,y,[inf_crit_rp_num] >= 4,,,,,,
inf_crit_rp_hed_5,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[inf_crit_rp_num] >= 5,,,,,,
inf_crit_rp_nam_5,hfa_admission_discharge_and_referral_criteria,,text,Respondent Name (First and Last):,,,,,,y,[inf_crit_rp_num] >= 5,,,,,,
inf_crit_rp_pos_5,hfa_admission_discharge_and_referral_criteria,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_crit_rp_num] >= 5,,,,,,
inf_crit_rp_othpos_5,hfa_admission_discharge_and_referral_criteria,,text,"If other position, please specify: ",,,,,,,[inf_crit_rp_pos_5] = '99',,,,,,
inf_crit_rp_ph_5,hfa_admission_discharge_and_referral_criteria,,text,Respondent Phone Number:,,,,,,y,[inf_crit_rp_num] >= 5,,,,,,
inf_crit_adm_kmc_rm_hed,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Criteria for KMC on the neonatal unit</div>",,,,,,,,,,,,,
inf_crit_adm_kmc_rm,hfa_admission_discharge_and_referral_criteria,,checkbox,What are the criteria for KMC on the neonatal unit?,"0, Not applicable | 1, Low birthweight | 2, Prematurity | 3, Hypothermia | 4, Clinically stable (no oxygen or CPAP required) | 5, Clinically stable (no jaundice) | 6, Clinically stable (no danger signs) | 7, Clinically stable (no intravenous medications) | 8, Discharged from neonatal unit | 9, Feeding well established (breastfeeding only) | 10, Feeding well established (breastfeeding or NG tube feeding acceptable) | 11, Minimum weight | 12, Maximum weight | 13, Mothers/caretakers willing to do KMC | 99, Other <i>(specify below)</i>
",,,,,,,,,,,, @NONEOFTHEABOVE=0
inf_crit_adm_kmc_rm_oth,hfa_admission_discharge_and_referral_criteria,,text,Please specify other criteria for KMC on the neonatal unit:,,,,,,,[inf_crit_adm_kmc_rm(99)] = '1',,,,,,
inf_crit_adm_kmc_rm_wtmin,hfa_admission_discharge_and_referral_criteria,,text,What is the minimum weight (grams) for KMC on the neonatal unit?,,,integer,-1,2500,,[inf_crit_adm_kmc_rm(11)] = '1',,,,,,
inf_crit_adm_kmc_rm_wtmax,hfa_admission_discharge_and_referral_criteria,,text,What is the maximum weight (grams) for KMC on the neonatal unit?,,,integer,-1,5000,,[inf_crit_adm_kmc_rm(12)] = '1',,,,,,
inf_crit_dis_kmc_rm_hed,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Discharge Criteria for KMC on the neonatal unit</div>",,,,,,,,,,,,,
inf_crit_dis_kmc_rm,hfa_admission_discharge_and_referral_criteria,,checkbox,What are the discharge criteria for KMC on the neonatal unit?,"0, Not applicable | 1, Clinically stable (no danger signs, stable temperature) | 2, Mother/caretaker/family educated on KMC | 3, Mother/caretaker able and willing to practice KMC | 4, Feeding well established (breastfeeding only) | 5, Feeding well established (breastfeeding or cup/bottle feeding acceptable) | 6, Baby has regained birthweight | 7, Baby is consistently gaining weight (e.g. consecutive weight gain) | 8, Newborn immunisations received | 9, Any antibiotics completed | 10, Outpatient clinical follow-up arranged | 11, Minimum discharge weight | 99, Other <i>(specify below)</i>",,,,,,,,,,,, @NONEOFTHEABOVE=0
inf_crit_dis_kmc_rm_oth,hfa_admission_discharge_and_referral_criteria,,text,Please specify other discharge criteria for KMC on the neonatal unit:,,,,,,,[inf_crit_dis_kmc_rm(99)] = '1',,,,,,
inf_crit_dis_kmc_rm_wtmin,hfa_admission_discharge_and_referral_criteria,,text,What is the minimum discharge weight (grams) for KMC on the neonatal unit?,,,integer,-1,2500,,[inf_crit_dis_kmc_rm(11)] = '1',,,,,,
inf_crit_adm_kmc_wrd_hed,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Admission Criteria for separate KMC ward (outside of neonatal unit)</div>",,,,,,,,,,,,,
inf_crit_adm_kmc_wrd,hfa_admission_discharge_and_referral_criteria,,checkbox,What are the admission criteria for the separate KMC ward (outside of neonatal unit)?,"0, Not applicable | 1, Low birthweight | 2, Prematurity | 3, Hypothermia | 4, Clinically stable (no oxygen or CPAP required) | 5, Clinically stable (no jaundice) | 6, Clinically stable (no danger signs) | 7, Clinically stable (no intravenous medications) | 8, Discharged from neonatal unit | 9, Feeding well established (breastfeeding only) | 10, Feeding well established (breastfeeding or NG tube feeding acceptable) | 11, Minimum admission weight | 12, Maximum admission weight | 13, Mothers/caretakers willing to do KMC | 99, Other <i>(specify below)</i>
",,,,,,,,,,,, @NONEOFTHEABOVE=0
inf_crit_adm_kmc_wrd_oth,hfa_admission_discharge_and_referral_criteria,,text,Please specify other admission criteria for the separate KMC ward (outside of neonatal unit):,,,,,,,[inf_crit_adm_kmc_wrd(99)] = '1',,,,,,
inf_crit_adm_kmc_wrd_wtmin,hfa_admission_discharge_and_referral_criteria,,text,What is the minimum admission weight (grams) for the separate KMC ward (outside of neonatal unit)?,,,integer,-1,2500,,[inf_crit_adm_kmc_wrd(11)] = '1',,,,,,
inf_crit_adm_kmc_wrd_wtmax,hfa_admission_discharge_and_referral_criteria,,text,What is the maximum admission weight (grams) for the separate KMC ward (outside of neonatal unit)?,,,integer,-1,5000,,[inf_crit_adm_kmc_wrd(12)] = '1',,,,,,
inf_crit_dis_kmc_wrd_hed,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Discharge Criteria for separate KMC ward (outside of neonatal unit)</div>",,,,,,,,,,,,,
inf_crit_dis_kmc_wrd,hfa_admission_discharge_and_referral_criteria,,checkbox,What are the discharge criteria for the separate KMC ward (outside of neonatal unit)?,"0, Not applicable | 1, Clinically stable (no danger signs, stable temperature) | 2, Mother/caretaker/family educated on KMC | 3, Mother/caretaker able and willing to practice KMC | 4, Feeding well established (breastfeeding only) | 5, Feeding well established (breastfeeding or cup/bottle feeding acceptable) | 6, Baby has regained birthweight | 7, Baby is consistently gaining weight (e.g. consecutive weight gain) | 8, Newborn immunisations received | 9, Any antibiotics completed | 10, Outpatient clinical follow-up arranged | 11, Minimum discharge weight | 99, Other <i>(specify below)</i>",,,,,,,,,,,, @NONEOFTHEABOVE=0
inf_crit_dis_kmc_wrd_oth,hfa_admission_discharge_and_referral_criteria,,text,Please specify other discharge criteria for the separate KMC ward (outside of neonatal unit):,,,,,,,[inf_crit_dis_kmc_wrd(99)] = '1',,,,,,
inf_crit_dis_kmc_wrd_wtmin,hfa_admission_discharge_and_referral_criteria,,text,What is the minimum discharge weight (grams) for the separate KMC ward (outside of neonatal unit)?,,,integer,-1,2500,,[inf_crit_dis_kmc_wrd(11)] = '1',,,,,,
inf_crit_hed_4,hfa_admission_discharge_and_referral_criteria,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_crit_com,hfa_admission_discharge_and_referral_criteria,,notes,Comments:,,,,,,,,,,,,,
